X,Y,Z
578320,5313700,196.2
578330,5313700,196.7
578340,5313700,197.1
578350,5313700,197.4
578360,5313700,197.7
578370,5313700,197.8
578380,5313700,197.7
578390,5313700,197.6
578400,5313700,197.4
578410,5313700,197.2
578420,5313700,196.7
578430,5313700,196.2
578440,5313700,195.7
578450,5313700,195.4
578460,5313700,195.3
578470,5313700,195.6
578480,5313700,196.4
578490,5313700,198.2
578500,5313700,200
578510,5313700,200.6
578520,5313700,201.1
578530,5313700,202.4
578540,5313700,204.4
578550,5313700,206.6
578560,5313700,209.9
578570,5313700,214.1
578580,5313700,218
578590,5313700,220.8
578600,5313700,223
578610,5313700,225.2
578620,5313700,227.7
578630,5313700,229.9
578640,5313700,232.4
578650,5313700,234.9
578660,5313700,238
578670,5313700,244.2
578680,5313700,248.9
578690,5313700,252.7
578700,5313700,255.9
578710,5313700,258.4
578720,5313700,260.8
578730,5313700,262.8
578740,5313700,264.5
578750,5313700,266.4
578760,5313700,268.3
578770,5313700,270
578780,5313700,271.8
578790,5313700,273.5
578800,5313700,275.8
578810,5313700,278.9
578820,5313700,280.7
578830,5313700,281.9
578840,5313700,283.1
578850,5313700,284.2
578860,5313700,285.1
578870,5313700,285.9
578880,5313700,286.6
578890,5313700,287
578900,5313700,287.4
578910,5313700,287.7
578920,5313700,288
578930,5313700,288.3
578940,5313700,288.6
578950,5313700,288.9
578960,5313700,289
578970,5313700,289.3
578980,5313700,289.6
578990,5313700,289.8
579000,5313700,290
579010,5313700,290.2
579020,5313700,290.3
579030,5313700,290.4
579040,5313700,290.5
579050,5313700,290.5
579060,5313700,290.5
579070,5313700,290.3
579080,5313700,290.2
579090,5313700,290.1
579100,5313700,289.9
579110,5313700,289.8
579120,5313700,289.6
579130,5313700,289.4
579140,5313700,289.2
579150,5313700,289.1
579160,5313700,288.8
579170,5313700,288.6
579180,5313700,288.2
579190,5313700,287.8
579200,5313700,287.2
579210,5313700,286.6
579220,5313700,285.8
579230,5313700,285
579240,5313700,284.3
579250,5313700,283.7
579260,5313700,282.9
579270,5313700,282.2
579280,5313700,281.8
579290,5313700,281.4
579300,5313700,281.2
579310,5313700,281
579320,5313700,280.7
579330,5313700,280
579340,5313700,279
579350,5313700,278.1
579360,5313700,277.1
579370,5313700,276.2
579380,5313700,275.1
579390,5313700,274.1
579400,5313700,273
579410,5313700,272.2
579420,5313700,271.4
579430,5313700,270.7
579440,5313700,270.2
579450,5313700,269.8
579460,5313700,269.3
579470,5313700,268.8
579480,5313700,268.3
579490,5313700,267.8
579500,5313700,267.3
579510,5313700,266.9
579520,5313700,266.4
579530,5313700,266
579540,5313700,265.4
579550,5313700,264.9
579560,5313700,264.5
579570,5313700,264.1
579580,5313700,263.6
579590,5313700,263
579600,5313700,262.4
579610,5313700,261.5
579620,5313700,260.2
579630,5313700,258.9
579640,5313700,257.6
579650,5313700,256.4
579660,5313700,255.2
579670,5313700,254
579680,5313700,252.7
579690,5313700,251.7
579700,5313700,251.3
579710,5313700,251.3
579720,5313700,251.3
579730,5313700,252
579740,5313700,252.7
579750,5313700,253.4
579760,5313700,253.8
579770,5313700,254.1
579780,5313700,254.3
579790,5313700,254.4
579800,5313700,254.6
579810,5313700,254.8
579820,5313700,255
579830,5313700,255.2
579840,5313700,255.2
579850,5313700,255
579860,5313700,254.5
579870,5313700,253.7
579880,5313700,252.6
579890,5313700,251.4
579900,5313700,250.5
579910,5313700,249.2
579920,5313700,247.6
577020,5313690,97.6
577030,5313690,97.6
577040,5313690,97.6
577050,5313690,97.6
577060,5313690,97.6
577070,5313690,97.5
577080,5313690,97.6
577090,5313690,97.5
577100,5313690,97.6
577110,5313690,97.5
577120,5313690,97.6
577130,5313690,97.6
577140,5313690,97.5
577150,5313690,97.5
577160,5313690,97.5
577170,5313690,97.4
577180,5313690,97.4
577190,5313690,97.4
577200,5313690,97.5
577210,5313690,97.8
577220,5313690,98.1
577230,5313690,98.4
577240,5313690,98.8
577250,5313690,99.1
577260,5313690,99.6
577270,5313690,100.1
577280,5313690,100.6
577290,5313690,101.1
577300,5313690,101.6
577310,5313690,102
577320,5313690,102.5
577330,5313690,103
577340,5313690,103.5
577350,5313690,104.5
577360,5313690,105.6
577370,5313690,106.8
577380,5313690,107.9
577390,5313690,109
577400,5313690,110.2
577410,5313690,111.6
577420,5313690,113.1
577430,5313690,114.4
577440,5313690,115.6
577450,5313690,116.7
577460,5313690,117.9
577470,5313690,119.3
577480,5313690,120.4
577490,5313690,121.1
577500,5313690,121.8
577510,5313690,122.7
577520,5313690,123.7
577530,5313690,124.9
577540,5313690,126.2
577550,5313690,127.5
577560,5313690,129.8
577570,5313690,132.9
577580,5313690,135.5
577590,5313690,138.2
577600,5313690,140.8
577610,5313690,143.2
577620,5313690,145.6
577630,5313690,147.7
577640,5313690,149.7
577650,5313690,151.5
577660,5313690,153.2
577670,5313690,154.8
577680,5313690,156.4
577690,5313690,157.7
577700,5313690,158.8
577710,5313690,159.6
577720,5313690,160.3
577730,5313690,161.1
577740,5313690,161.8
577750,5313690,162.5
577760,5313690,163.1
577770,5313690,163.7
577780,5313690,164.3
577790,5313690,164.8
577800,5313690,165.2
577810,5313690,165.6
577820,5313690,166
577830,5313690,166.4
577840,5313690,166.9
577850,5313690,167.5
577860,5313690,168
577870,5313690,168.3
577880,5313690,168.7
577890,5313690,169.1
577900,5313690,169.4
577910,5313690,169.8
577920,5313690,170.2
577930,5313690,170.6
577940,5313690,171.4
577950,5313690,172.4
577960,5313690,173.6
577970,5313690,174.6
577980,5313690,175.4
577990,5313690,176.1
578000,5313690,176.9
578010,5313690,178.1
578020,5313690,179.4
578030,5313690,180.6
578040,5313690,181.7
578050,5313690,182.8
578060,5313690,183.6
578070,5313690,184.5
578080,5313690,185.3
578090,5313690,186.2
578100,5313690,187.1
578110,5313690,187.8
578120,5313690,188.6
578130,5313690,189.1
578140,5313690,189.5
578150,5313690,189.9
578160,5313690,190.2
578170,5313690,190.4
578180,5313690,190.8
578190,5313690,191.1
578200,5313690,191.5
578210,5313690,191.8
578220,5313690,192.2
578230,5313690,192.6
578240,5313690,192.9
578250,5313690,193.3
578260,5313690,193.6
578270,5313690,194
578280,5313690,194.4
578290,5313690,194.8
578300,5313690,195.1
578310,5313690,195.6
578320,5313690,196
578330,5313690,196.6
578340,5313690,197
578350,5313690,197.4
578360,5313690,197.7
578370,5313690,198
578380,5313690,197.9
578390,5313690,197.7
578400,5313690,197.6
578410,5313690,197.4
578420,5313690,197
578430,5313690,196.5
578440,5313690,196.3
578450,5313690,196
578460,5313690,196
578470,5313690,196.5
578480,5313690,197.4
578490,5313690,198.6
578500,5313690,199.7
578510,5313690,200.4
578520,5313690,200.8
578530,5313690,201.5
578540,5313690,203.5
578550,5313690,205.9
578560,5313690,209
578570,5313690,212.9
578580,5313690,216.4
578590,5313690,219.6
578600,5313690,221.3
578610,5313690,223.2
578620,5313690,225
578630,5313690,227
578640,5313690,229.5
578650,5313690,232
578660,5313690,237.2
578670,5313690,244.7
578680,5313690,249.6
578690,5313690,252.5
578700,5313690,255.2
578710,5313690,257.5
578720,5313690,259.7
578730,5313690,261.5
578740,5313690,263.3
578750,5313690,265.1
578760,5313690,266.8
578770,5313690,268.5
578780,5313690,270.3
578790,5313690,272.1
578800,5313690,274.1
578810,5313690,277.1
578820,5313690,279.5
578830,5313690,281
578840,5313690,282.1
578850,5313690,283.2
578860,5313690,284.2
578870,5313690,285.1
578880,5313690,285.8
578890,5313690,286.5
578900,5313690,286.8
578910,5313690,287.1
578920,5313690,287.4
578930,5313690,287.7
578940,5313690,288
578950,5313690,288.3
578960,5313690,288.4
578970,5313690,288.6
578980,5313690,288.8
578990,5313690,289
579000,5313690,289.2
579010,5313690,289.4
579020,5313690,289.6
579030,5313690,289.6
579040,5313690,289.7
579050,5313690,289.7
579060,5313690,289.7
579070,5313690,289.6
579080,5313690,289.5
579090,5313690,289.3
579100,5313690,289.1
579110,5313690,288.9
579120,5313690,288.8
579130,5313690,288.6
579140,5313690,288.5
579150,5313690,288.4
579160,5313690,288.2
579170,5313690,288
579180,5313690,287.6
579190,5313690,287.2
579200,5313690,286.6
579210,5313690,285.9
579220,5313690,285.1
579230,5313690,284.4
579240,5313690,283.6
579250,5313690,282.8
579260,5313690,281.9
579270,5313690,281.1
579280,5313690,280.3
579290,5313690,279.9
579300,5313690,279.7
579310,5313690,279.4
579320,5313690,279
579330,5313690,278.3
579340,5313690,277.4
579350,5313690,276.6
579360,5313690,275.8
579370,5313690,274.9
579380,5313690,273.9
579390,5313690,272.8
579400,5313690,271.7
579410,5313690,270.5
579420,5313690,269.5
579430,5313690,269
579440,5313690,268.7
579450,5313690,268.5
579460,5313690,268.2
579470,5313690,267.9
579480,5313690,267.5
579490,5313690,267.1
579500,5313690,266.7
579510,5313690,266.2
579520,5313690,265.8
579530,5313690,265.4
579540,5313690,264.9
579550,5313690,264.5
579560,5313690,264.1
579570,5313690,263.7
579580,5313690,263.3
579590,5313690,262.8
579600,5313690,262.2
579610,5313690,261.1
579620,5313690,259.9
579630,5313690,258.7
579640,5313690,257.3
579650,5313690,256.1
579660,5313690,254.6
579670,5313690,253.1
579680,5313690,251.5
579690,5313690,250.2
579700,5313690,249.4
579710,5313690,249.2
579720,5313690,248.9
579730,5313690,249.4
579740,5313690,250.2
579750,5313690,250.9
579760,5313690,251.3
579770,5313690,251.7
579780,5313690,252.1
579790,5313690,252.4
579800,5313690,252.7
579810,5313690,253
579820,5313690,253.3
579830,5313690,253.5
579840,5313690,253.5
579850,5313690,253.3
579860,5313690,252.7
579870,5313690,252.1
579880,5313690,251
579890,5313690,250.1
579900,5313690,249.1
579910,5313690,247.9
579920,5313690,246.3
577020,5313680,97.6
577030,5313680,97.6
577040,5313680,97.6
577050,5313680,97.6
577060,5313680,97.5
577070,5313680,97.5
577080,5313680,97.5
577090,5313680,97.5
577100,5313680,97.5
577110,5313680,97.5
577120,5313680,97.5
577130,5313680,97.6
577140,5313680,97.6
577150,5313680,97.5
577160,5313680,97.5
577170,5313680,97.5
577180,5313680,97.4
577190,5313680,97.5
577200,5313680,97.6
577210,5313680,97.9
577220,5313680,98.2
577230,5313680,98.5
577240,5313680,98.8
577250,5313680,99.2
577260,5313680,99.6
577270,5313680,100.1
577280,5313680,100.6
577290,5313680,101.1
577300,5313680,101.6
577310,5313680,102
577320,5313680,102.5
577330,5313680,103
577340,5313680,103.5
577350,5313680,104.4
577360,5313680,105.5
577370,5313680,106.6
577380,5313680,107.8
577390,5313680,109
577400,5313680,110.2
577410,5313680,111.6
577420,5313680,113.1
577430,5313680,114.5
577440,5313680,115.8
577450,5313680,116.8
577460,5313680,117.7
577470,5313680,118.8
577480,5313680,119.8
577490,5313680,120.5
577500,5313680,121.1
577510,5313680,121.7
577520,5313680,122.7
577530,5313680,124.2
577540,5313680,125.9
577550,5313680,127.4
577560,5313680,129.6
577570,5313680,132.5
577580,5313680,135.2
577590,5313680,137.7
577600,5313680,140.3
577610,5313680,142.7
577620,5313680,145
577630,5313680,147.1
577640,5313680,149.1
577650,5313680,150.9
577660,5313680,152.7
577670,5313680,154.3
577680,5313680,155.8
577690,5313680,157.2
577700,5313680,158.5
577710,5313680,159.2
577720,5313680,160
577730,5313680,160.8
577740,5313680,161.5
577750,5313680,162.2
577760,5313680,162.8
577770,5313680,163.4
577780,5313680,164
577790,5313680,164.5
577800,5313680,164.9
577810,5313680,165.4
577820,5313680,165.8
577830,5313680,166.3
577840,5313680,166.8
577850,5313680,167.4
577860,5313680,167.9
577870,5313680,168.3
577880,5313680,168.7
577890,5313680,169.1
577900,5313680,169.4
577910,5313680,169.7
577920,5313680,170.1
577930,5313680,170.5
577940,5313680,171.2
577950,5313680,172.2
577960,5313680,173.4
577970,5313680,174.4
577980,5313680,175.2
577990,5313680,176
578000,5313680,176.8
578010,5313680,177.9
578020,5313680,179.1
578030,5313680,180.3
578040,5313680,181.3
578050,5313680,182.3
578060,5313680,183.3
578070,5313680,184
578080,5313680,184.9
578090,5313680,185.7
578100,5313680,186.6
578110,5313680,187.4
578120,5313680,188.1
578130,5313680,188.7
578140,5313680,189.2
578150,5313680,189.6
578160,5313680,189.9
578170,5313680,190.2
578180,5313680,190.5
578190,5313680,190.8
578200,5313680,191.2
578210,5313680,191.5
578220,5313680,191.9
578230,5313680,192.3
578240,5313680,192.7
578250,5313680,193
578260,5313680,193.4
578270,5313680,193.8
578280,5313680,194.2
578290,5313680,194.5
578300,5313680,194.9
578310,5313680,195.4
578320,5313680,195.9
578330,5313680,196.4
578340,5313680,196.9
578350,5313680,197.3
578360,5313680,197.7
578370,5313680,198
578380,5313680,198.1
578390,5313680,197.9
578400,5313680,197.8
578410,5313680,197.6
578420,5313680,197.9
578430,5313680,197.3
578440,5313680,196.9
578450,5313680,196.8
578460,5313680,197.3
578470,5313680,197.4
578480,5313680,198.5
578490,5313680,198.9
578500,5313680,199.9
578510,5313680,200.1
578520,5313680,200.5
578530,5313680,201
578540,5313680,202.4
578550,5313680,205.2
578560,5313680,207.8
578570,5313680,211.3
578580,5313680,214.2
578590,5313680,217.1
578600,5313680,219.5
578610,5313680,221.2
578620,5313680,223
578630,5313680,224.7
578640,5313680,226.9
578650,5313680,230.4
578660,5313680,237
578670,5313680,245.2
578680,5313680,250.1
578690,5313680,252.3
578700,5313680,254.5
578710,5313680,256.6
578720,5313680,258.5
578730,5313680,260.3
578740,5313680,262
578750,5313680,263.8
578760,5313680,265.6
578770,5313680,267.4
578780,5313680,269.3
578790,5313680,271.1
578800,5313680,273.1
578810,5313680,275.4
578820,5313680,277.9
578830,5313680,279.9
578840,5313680,281.1
578850,5313680,282.1
578860,5313680,283.2
578870,5313680,284.1
578880,5313680,284.9
578890,5313680,285.6
578900,5313680,286.1
578910,5313680,286.6
578920,5313680,286.9
578930,5313680,287.2
578940,5313680,287.5
578950,5313680,287.7
578960,5313680,287.9
578970,5313680,287.9
578980,5313680,288.1
578990,5313680,288.2
579000,5313680,288.4
579010,5313680,288.6
579020,5313680,288.8
579030,5313680,288.9
579040,5313680,288.9
579050,5313680,288.9
579060,5313680,288.9
579070,5313680,288.9
579080,5313680,288.8
579090,5313680,288.6
579100,5313680,288.4
579110,5313680,288.1
579120,5313680,287.9
579130,5313680,287.8
579140,5313680,287.7
579150,5313680,287.7
579160,5313680,287.6
579170,5313680,287.4
579180,5313680,287
579190,5313680,286.6
579200,5313680,286
579210,5313680,285.3
579220,5313680,284.5
579230,5313680,283.8
579240,5313680,283
579250,5313680,282.2
579260,5313680,281.3
579270,5313680,280.3
579280,5313680,279.1
579290,5313680,278.4
579300,5313680,277.9
579310,5313680,277.4
579320,5313680,276.9
579330,5313680,276.4
579340,5313680,275.8
579350,5313680,275.1
579360,5313680,274.4
579370,5313680,273.6
579380,5313680,272.5
579390,5313680,271.4
579400,5313680,270.3
579410,5313680,269.1
579420,5313680,268
579430,5313680,267.8
579440,5313680,267.6
579450,5313680,267.5
579460,5313680,267.3
579470,5313680,267
579480,5313680,266.7
579490,5313680,266.3
579500,5313680,265.9
579510,5313680,265.5
579520,5313680,265.1
579530,5313680,264.8
579540,5313680,264.4
579550,5313680,264
579560,5313680,263.7
579570,5313680,263.3
579580,5313680,262.9
579590,5313680,262.4
579600,5313680,261.8
579610,5313680,260.7
579620,5313680,259.6
579630,5313680,258.3
579640,5313680,257.1
579650,5313680,255.8
579660,5313680,254.2
579670,5313680,252.5
579680,5313680,250.8
579690,5313680,249.2
579700,5313680,248
579710,5313680,247.3
579720,5313680,246.5
579730,5313680,246.6
579740,5313680,247.3
579750,5313680,248
579760,5313680,248.6
579770,5313680,249.3
579780,5313680,249.9
579790,5313680,250.3
579800,5313680,250.6
579810,5313680,251.1
579820,5313680,251.5
579830,5313680,251.7
579840,5313680,251.7
579850,5313680,251.5
579860,5313680,251
579870,5313680,250.4
579880,5313680,249.5
579890,5313680,248.5
579900,5313680,247.6
579910,5313680,246.4
579920,5313680,244.9
577020,5313670,97.5
577030,5313670,97.6
577040,5313670,97.6
577050,5313670,97.5
577060,5313670,97.5
577070,5313670,97.5
577080,5313670,97.5
577090,5313670,97.5
577100,5313670,97.4
577110,5313670,97.5
577120,5313670,97.5
577130,5313670,97.6
577140,5313670,97.7
577150,5313670,97.6
577160,5313670,97.6
577170,5313670,97.5
577180,5313670,97.5
577190,5313670,97.5
577200,5313670,97.6
577210,5313670,98
577220,5313670,98.3
577230,5313670,98.6
577240,5313670,98.9
577250,5313670,99.3
577260,5313670,99.7
577270,5313670,100.2
577280,5313670,100.7
577290,5313670,101.1
577300,5313670,101.7
577310,5313670,102.1
577320,5313670,102.5
577330,5313670,103
577340,5313670,103.4
577350,5313670,104.3
577360,5313670,105.4
577370,5313670,106.5
577380,5313670,107.8
