X,Y,
577558.2129,5313810.275,
577558.4033,5313810.513,
577558.5937,5313810.751,
577558.7841,5313810.989,
577558.9745,5313811.227,
577559.1649,5313811.465,
577559.3553,5313811.703,
577559.5457,5313811.941,
577559.7361,5313812.179,
577559.9265,5313812.417,
577560.1169,5313812.655,
577560.3074,5313812.893,
577560.4978,5313813.131,
577560.6882,5313813.369,
577560.8786,5313813.607,
577561.069,5313813.845,
577561.2594,5313814.083,
577561.4498,5313814.321,
577561.6402,5313814.559,
577561.8306,5313814.797,
577562.021,5313815.035,
577562.2114,5313815.273,
577562.4018,5313815.511,
577562.5922,5313815.749,
577562.7827,5313815.987,
577562.9731,5313816.225,
577563.1635,5313816.463,
577563.3539,5313816.701,
577563.5443,5313816.939,
577563.7347,5313817.177,
577563.9251,5313817.415,
577564.1155,5313817.653,
577564.3059,5313817.891,
577564.4963,5313818.129,
577564.6867,5313818.367,
577564.8771,5313818.605,
577565.0675,5313818.843,
577565.2579,5313819.081,
577565.4484,5313819.319,
577565.6388,5313819.557,
577565.8292,5313819.795,
577566.0196,5313820.033,
577566.21,5313820.271,
577566.4004,5313820.509,
577566.5908,5313820.747,
577566.7812,5313820.985,
577566.9716,5313821.223,
577567.162,5313821.461,
577567.3524,5313821.699,
577567.5428,5313821.937,
577567.7332,5313822.175,
577567.9237,5313822.413,
577568.1141,5313822.651,
577568.3045,5313822.889,
577568.4949,5313823.127,
577568.6853,5313823.365,
577568.8757,5313823.603,
577569.0661,5313823.841,
577569.2565,5313824.079,
577569.4469,5313824.317,
577569.6373,5313824.555,
577569.8277,5313824.793,
577570.0181,5313825.031,
577570.2085,5313825.269,
577570.3989,5313825.507,
577570.5894,5313825.745,
577570.7798,5313825.983,
577570.9702,5313826.221,
577571.1606,5313826.459,
577571.351,5313826.697,
577571.5414,5313826.935,
577571.7318,5313827.173,
577571.9222,5313827.411,
577572.1126,5313827.649,
577572.303,5313827.887,
577572.4934,5313828.125,
577572.6838,5313828.363,
577572.8742,5313828.601,
577573.0647,5313828.839,
577573.2551,5313829.077,
577573.4455,5313829.315,
577573.6359,5313829.553,
577573.8263,5313829.791,
577574.0167,5313830.029,
577574.2071,5313830.267,
577574.3975,5313830.505,
577574.5879,5313830.743,
577574.7783,5313830.981,
577574.9687,5313831.219,
577575.1591,5313831.457,
577575.3495,5313831.695,
577575.5399,5313831.933,
577575.7304,5313832.171,
577575.9208,5313832.409,
577576.1112,5313832.648,
577576.3016,5313832.886,
577576.492,5313833.124,
577576.6824,5313833.362,
577576.8728,5313833.6,
577577.0632,5313833.838,
577577.2536,5313834.076,
577577.444,5313834.314,
577577.6344,5313834.552,
577577.8248,5313834.79,
577578.0152,5313835.028,
577578.2057,5313835.266,
577578.3961,5313835.504,
577578.5865,5313835.742,
577578.7769,5313835.98,
577578.9672,5313836.218,
577579.1576,5313836.456,
577579.348,5313836.694,
577579.5384,5313836.932,
577579.7288,5313837.17,
577579.9192,5313837.408,
577580.1096,5313837.646,
577580.3,5313837.884,
577580.4904,5313838.122,
577580.6808,5313838.36,
577580.8713,5313838.598,
577581.0617,5313838.836,
577581.2521,5313839.074,
577581.4425,5313839.312,
577581.6329,5313839.55,
577581.8233,5313839.788,
577582.0137,5313840.026,
577582.2041,5313840.264,
577582.3945,5313840.502,
577582.5849,5313840.74,
577582.7753,5313840.978,
577582.9657,5313841.216,
577583.1561,5313841.454,
577583.3466,5313841.692,
577583.537,5313841.93,
577583.7274,5313842.168,
577583.9178,5313842.406,
577584.1082,5313842.644,
577584.2986,5313842.882,
577584.489,5313843.12,
577584.6794,5313843.358,
577584.8698,5313843.596,
577585.0602,5313843.834,
577585.2506,5313844.072,
577585.441,5313844.31,
577585.6314,5313844.548,
577585.8218,5313844.786,
577586.0123,5313845.024,
577586.2027,5313845.262,
577586.3931,5313845.5,
577586.5835,5313845.738,
577586.7739,5313845.976,
577586.9643,5313846.214,
577587.1547,5313846.452,
577587.3451,5313846.69,
577587.5355,5313846.928,
577587.7259,5313847.166,
577587.9163,5313847.404,
577588.1067,5313847.642,
577588.2971,5313847.88,
577588.4876,5313848.118,
577588.678,5313848.356,
577588.8684,5313848.594,
577589.0588,5313848.832,
577589.2492,5313849.07,
577589.4396,5313849.308,
577589.63,5313849.546,
577589.8204,5313849.784,
577590.0108,5313850.022,
577590.2012,5313850.26,
577590.3916,5313850.498,
577590.582,5313850.736,
577590.7724,5313850.974,
577590.9629,5313851.212,
577591.1533,5313851.45,
577591.3437,5313851.688,
577591.5341,5313851.926,
577591.7245,5313852.164,
577591.9149,5313852.402,
577592.1053,5313852.64,
577592.2957,5313852.878,
577592.4861,5313853.116,
577592.6765,5313853.354,
577592.8669,5313853.592,
577593.0573,5313853.83,
577593.2477,5313854.068,
577593.4381,5313854.306,
577593.6286,5313854.544,
577593.819,5313854.782,
577594.0094,5313855.02,
577594.1998,5313855.258,
577594.3902,5313855.497,
577594.5806,5313855.735,
577594.771,5313855.973,
577594.9614,5313856.211,
577595.1518,5313856.449,
577595.3422,5313856.687,
577595.5326,5313856.925,
577595.723,5313857.163,
577595.9134,5313857.401,
577596.1039,5313857.639,
577596.2943,5313857.877,
577596.4847,5313858.115,
577596.6751,5313858.353,
577596.8655,5313858.591,
577597.0559,5313858.829,
577597.2463,5313859.067,
577597.4367,5313859.305,
577597.6271,5313859.543,
577597.8175,5313859.781,
577598.0079,5313860.019,
577598.1983,5313860.257,
577598.3887,5313860.495,
577598.5791,5313860.733,
577598.7696,5313860.971,
577598.96,5313861.209,
577599.1504,5313861.447,
577599.3408,5313861.685,
577599.5312,5313861.923,
577599.7216,5313862.161,
577599.912,5313862.399,
577600.1024,5313862.637,
577600.2928,5313862.875,
577600.4832,5313863.113,
577600.6736,5313863.351,
577600.864,5313863.589,
577601.0544,5313863.827,
577601.2449,5313864.065,
577601.4353,5313864.303,
577601.6257,5313864.541,
577601.8161,5313864.779,
577602.0065,5313865.017,
577602.1969,5313865.255,
577602.3873,5313865.493,
577602.5777,5313865.731,
577602.7681,5313865.969,
577602.9585,5313866.207,
577603.1489,5313866.445,
577603.3393,5313866.683,
577603.5297,5313866.921,
577603.7201,5313867.159,
577603.9106,5313867.397,
577604.101,5313867.635,
577604.2914,5313867.873,
577604.4818,5313868.111,
577604.6722,5313868.349,
577604.8626,5313868.587,
577605.053,5313868.825,
577605.2434,5313869.063,
577605.4338,5313869.301,
577605.6242,5313869.539,
577605.8146,5313869.777,
577606.005,5313870.015,
577606.1954,5313870.253,
577606.3859,5313870.491,
577606.5763,5313870.729,
577606.7667,5313870.967,
577606.9571,5313871.205,
577607.1475,5313871.443,
577607.3379,5313871.681,
577607.5283,5313871.919,
577607.7187,5313872.157,
577607.9091,5313872.395,
577608.0995,5313872.633,
577608.2899,5313872.871,
577608.4803,5313873.109,
577608.6707,5313873.347,
577608.8611,5313873.585,
577609.0516,5313873.823,
577609.242,5313874.061,
577609.4324,5313874.299,
577609.6228,5313874.537,
577609.8132,5313874.775,
577610.0036,5313875.013,
577610.194,5313875.251,
577610.3844,5313875.489,
577610.5748,5313875.727,
577610.7652,5313875.965,
577610.9556,5313876.203,
577611.146,5313876.441,
577611.3364,5313876.68,
577611.5269,5313876.918,
577611.7173,5313877.156,
577611.9077,5313877.394,
577612.0981,5313877.632,
577612.2885,5313877.87,
577612.4789,5313878.108,
577612.6693,5313878.346,
577612.8597,5313878.584,
577613.0501,5313878.822,
577613.2405,5313879.06,
577613.4309,5313879.298,
577613.6213,5313879.536,
577613.8117,5313879.774,
577614.0021,5313880.012,
577614.1926,5313880.25,
577614.383,5313880.488,
577614.5734,5313880.726,
577614.7638,5313880.964,
577614.9542,5313881.202,
577615.1446,5313881.44,
577615.335,5313881.678,
577615.5254,5313881.916,
577615.7158,5313882.154,
577615.9062,5313882.392,
577616.0966,5313882.63,
577616.287,5313882.868,
577616.4774,5313883.106,
577616.6679,5313883.344,
577616.8583,5313883.582,
577617.0487,5313883.82,
577617.2391,5313884.058,
577617.4295,5313884.296,
577617.6199,5313884.534,
577617.8103,5313884.772,
577618.0007,5313885.01,
577618.1911,5313885.248,
577618.3815,5313885.486,
577618.5719,5313885.724,
577618.7623,5313885.962,
577618.9527,5313886.2,
577619.1431,5313886.438,
577619.3336,5313886.676,
577619.524,5313886.914,
577619.7144,5313887.152,
577619.9048,5313887.39,
577620.0952,5313887.628,
577620.2856,5313887.866,
577620.476,5313888.104,
577620.6664,5313888.342,
577620.8568,5313888.58,
577621.0472,5313888.818,
577621.2376,5313889.056,
577621.428,5313889.294,
577621.6184,5313889.532,
577621.8089,5313889.77,
577621.9993,5313890.008,
577622.1897,5313890.246,
577622.3801,5313890.484,
577622.5705,5313890.722,
577622.7609,5313890.96,
577622.9513,5313891.198,
577623.1417,5313891.436,
577623.3321,5313891.674,
577623.5225,5313891.912,
577623.7129,5313892.15,
577623.9033,5313892.388,
577624.0937,5313892.626,
577624.2841,5313892.864,
577624.4746,5313893.102,
577624.665,5313893.34,
577624.8554,5313893.578,
577625.0458,5313893.816,
577625.2362,5313894.054,
577625.4266,5313894.292,
577625.617,5313894.53,
577625.8074,5313894.768,
577625.9978,5313895.006,
577626.1882,5313895.244,
577626.3786,5313895.482,
577626.569,5313895.72,
577626.7594,5313895.958,
577626.9499,5313896.196,
577627.1403,5313896.434,
577627.3307,5313896.672,
577627.5211,5313896.91,
577627.7115,5313897.148,
577627.9019,5313897.386,
577628.0923,5313897.624,
577628.2827,5313897.862,
577628.4731,5313898.1,
577628.6635,5313898.338,
577628.8539,5313898.576,
577629.0443,5313898.814,
577629.2347,5313899.053,
577629.4252,5313899.291,
577629.6156,5313899.529,
577629.806,5313899.767,
577629.9964,5313900.005,
577630.1868,5313900.243,
577630.3772,5313900.481,
577630.5676,5313900.719,
577630.758,5313900.957,
577630.9483,5313901.195,
577631.1387,5313901.433,
577631.3291,5313901.671,
577631.5195,5313901.909,
577631.7099,5313902.147,
577631.9003,5313902.385,
577632.0908,5313902.623,
577632.2812,5313902.861,
577632.4716,5313903.099,
577632.662,5313903.337,
577632.8524,5313903.575,
577633.0428,5313903.813,
577633.2332,5313904.051,
577633.4236,5313904.289,
577633.614,5313904.527,
577633.8044,5313904.765,
577633.9948,5313905.003,
577634.1852,5313905.241,
577634.3756,5313905.479,
577634.5661,5313905.717,
577634.7565,5313905.955,
577634.9469,5313906.193,
577635.1373,5313906.431,
577635.3277,5313906.669,
577635.5181,5313906.907,
577635.7085,5313907.145,
577635.8989,5313907.383,
577636.0893,5313907.621,
577636.2797,5313907.859,
577636.4701,5313908.097,
577636.6605,5313908.335,
577636.8509,5313908.573,
577637.0413,5313908.811,
577637.2318,5313909.049,
577637.4222,5313909.287,
577637.6126,5313909.525,
577637.803,5313909.763,
577637.9934,5313910.001,
577638.1838,5313910.239,
577638.3742,5313910.477,
577638.5646,5313910.715,
577638.755,5313910.953,
577638.9454,5313911.191,
577639.1358,5313911.429,
577639.3262,5313911.667,
577639.5166,5313911.905,
577639.7071,5313912.143,
577639.8975,5313912.381,
577640.0879,5313912.619,
577640.2783,5313912.857,
577640.4687,5313913.095,
577640.6591,5313913.333,
577640.8495,5313913.571,
577641.0399,5313913.809,
577641.2303,5313914.047,
577641.4207,5313914.285,
577641.6111,5313914.523,
577641.8015,5313914.761,
577641.9919,5313914.999,
577642.1823,5313915.237,
577642.3728,5313915.475,
577642.5632,5313915.713,
577642.7536,5313915.951,
577642.944,5313916.189,
577643.1344,5313916.427,
577643.3248,5313916.665,
577643.5152,5313916.903,
577643.7056,5313917.141,
577643.896,5313917.379,
577644.0864,5313917.617,
577644.2768,5313917.855,
577644.4672,5313918.093,
577644.6576,5313918.331,
577644.8481,5313918.569,
577645.0385,5313918.807,
577645.2289,5313919.045,
577645.4193,5313919.283,
577645.6097,5313919.521,
577645.8001,5313919.759,
577645.9905,5313919.997,
577646.1809,5313920.235,
577646.3713,5313920.473,
577646.5617,5313920.711,
577646.7521,5313920.949,
577646.9425,5313921.187,
577647.1329,5313921.425,
577647.3233,5313921.663,
577647.5138,5313921.901,
577647.7042,5313922.14,
577647.8946,5313922.378,
577648.085,5313922.616,
577648.2754,5313922.854,
577648.4658,5313923.092,
577648.6562,5313923.33,
577648.8466,5313923.568,
577649.037,5313923.806,
577649.2274,5313924.044,
577649.4178,5313924.282,
577649.6082,5313924.52,
577649.7986,5313924.758,
577649.9891,5313924.996,
577650.1795,5313925.234,
577650.3699,5313925.472,
577650.5603,5313925.71,
577650.7507,5313925.948,
577650.9411,5313926.186,
577651.1315,5313926.424,
577651.3219,5313926.662,
577651.5123,5313926.9,
577651.7027,5313927.138,
577651.8931,5313927.376,
577652.0835,5313927.614,
577652.2739,5313927.852,
577652.4643,5313928.09,
577652.6548,5313928.328,
577652.8452,5313928.566,
577653.0356,5313928.804,
577653.226,5313929.042,
577653.4164,5313929.28,
577653.6068,5313929.518,
577653.7972,5313929.756,
577653.9876,5313929.994,
577654.178,5313930.232,
577654.3684,5313930.47,
577654.5588,5313930.708,
577654.7492,5313930.946,
577654.9396,5313931.184,
577655.1301,5313931.422,
577655.3205,5313931.66,
577655.5109,5313931.898,
577655.7013,5313932.136,
577655.8917,5313932.374,
577656.0821,5313932.612,
577656.2725,5313932.85,
577656.4629,5313933.088,
577656.6533,5313933.326,
577656.8437,5313933.564,
577657.0341,5313933.802,
577657.2245,5313934.04,
577657.4149,5313934.278,
577657.6053,5313934.516,
577657.7958,5313934.754,
577657.9862,5313934.992,
577658.1766,5313935.23,
577658.367,5313935.468,
577658.5574,5313935.706,
577658.7478,5313935.944,
577658.9382,5313936.182,
577659.1286,5313936.42,
577659.319,5313936.658,
577659.5094,5313936.896,
577659.6998,5313937.134,
577659.8902,5313937.372,
577660.0806,5313937.61,
577660.2919,5313937.79,
577660.5898,5313937.725,
577660.8877,5313937.661,
577661.1856,5313937.596,
577661.4835,5313937.532,
577661.7814,5313937.467,
577662.0793,5313937.403,
577662.3772,5313937.338,
577662.6751,5313937.274,
577662.973,5313937.209,
577663.2709,5313937.145,
577663.5688,5313937.08,
577663.8667,5313937.016,
577664.1646,5313936.952,
577664.4625,5313936.887,
577664.7604,5313936.823,
577665.0583,5313936.758,
577665.3562,5313936.694,
577665.6541,5313936.629,
577665.952,5313936.565,
577666.2499,5313936.5,
577666.5478,5313936.436,
577666.8457,5313936.371,
577667.1437,5313936.307,
577667.4416,5313936.242,
577667.7395,5313936.178,
577668.0374,5313936.113,
577668.3353,5313936.049,
577668.6332,5313935.984,
577668.9311,5313935.92,
577669.229,5313935.856,
577669.5269,5313935.791,
577669.8248,5313935.727,
577670.1227,5313935.662,
577670.4206,5313935.598,
577670.7185,5313935.533,
577671.0164,5313935.469,
577671.3143,5313935.404,
577671.6122,5313935.34,
577671.91,5313935.275,
577672.2079,5313935.211,
577672.5058,5313935.146,
577672.8037,5313935.082,
577673.1016,5313935.017,
577673.3995,5313934.953,
577673.6974,5313934.889,
577673.9953,5313934.824,
577674.2932,5313934.76,
577674.5912,5313934.695,
577674.8891,5313934.631,
577675.187,5313934.566,
577675.4849,5313934.502,
577675.7828,5313934.437,
577676.0807,5313934.373,
577676.3786,5313934.308,
577676.6765,5313934.244,
577676.9744,5313934.179,
577677.2723,5313934.115,
577677.5702,5313934.05,
577677.8681,5313933.986,
577678.166,5313933.921,
577678.4639,5313933.857,
577678.7618,5313933.793,
577679.0597,5313933.728,
577679.3576,5313933.664,
577679.6555,5313933.599,
577679.9534,5313933.535,
577680.2513,5313933.47,
577680.5492,5313933.406,
577680.8471,5313933.341,
577681.145,5313933.277,
577681.4429,5313933.212,
577681.7408,5313933.148,
577682.0388,5313933.083,
577682.3367,5313933.019,
577682.6346,5313932.954,
577682.9325,5313932.89,
577683.2304,5313932.825,
577683.5283,5313932.761,
577683.8262,5313932.697,
577684.1241,5313932.632,
577684.422,5313932.568,
577684.7199,5313932.503,
577685.0178,5313932.439,
577685.3157,5313932.374,
577685.6136,5313932.31,
577685.9115,5313932.245,
577686.2094,5313932.181,
577686.5073,5313932.116,
577686.8052,5313932.052,
577687.1031,5313931.987,
577687.401,5313931.923,
577687.6989,5313931.858,
577687.9968,5313931.794,
577688.2947,5313931.729,
577688.5926,5313931.665,
577688.8905,5313931.6,
577689.1884,5313931.536,
577689.4864,5313931.472,
577689.7843,5313931.407,
577690.0822,5313931.343,
577690.3801,5313931.278,
577690.678,5313931.214,
577690.9759,5313931.149,
577691.2738,5313931.085,
577691.5717,5313931.02,
577691.8696,5313930.956,
577692.1675,5313930.891,
577692.4654,5313930.827,
577692.7633,5313930.762,
577693.0612,5313930.698,
577693.3591,5313930.634,
577693.657,5313930.569,
577693.9549,5313930.505,
577694.2528,5313930.44,
577694.5507,5313930.376,
577694.8486,5313930.311,
577695.1465,5313930.247,
577695.4444,5313930.182,
577695.7423,5313930.118,
577696.0402,5313930.053,
577696.3381,5313929.989,
577696.636,5313929.924,
577696.934,5313929.86,
577697.2319,5313929.795,
577697.5298,5313929.731,
